-404,482,1000,-533,-272,702
15,-868,977,146,787,613
-31,-657,-108,-780,-100,-485
-242,180,-199,964,845,-194
-367,-290,-811,587,702,-465
24,-908,-178,490,745,-810
-380,-299,240,262,-623,352
-678,963,-2,482,389,-557
504,-49,-53,-99,322,988
798,202,-331,26,895,763
-198,-627,-679,-56,588,268
-320,652,866,-485,428,-399
-416,267,68,893,-391,500
920,166,43,-641,666,162
605,-818,926,-227,874,-860
-85,537,-653,-72,230,-84
-610,141,-775,-768,-737,946
-356,-327,-84,177,57,-514
84,-953,752,279,390,228
-311,-373,602,152,170,329
-107,616,-456,905,615,-649
-998,-491,964,85,-914,903
-187,519,907,-294,-595,639
-411,648,405,126,-361,-327
941,764,-913,-643,-770,812
271,-149,-162,621,220,-796
47,165,-886,857,405,445
548,684,-558,-429,360,720
-319,683,-15,161,83,-329
937,-487,-942,-322,607,533
868,97,214,-964,-922,-343
931,-845,-517,740,-219,-338
364,516,201,-565,622,-749
-971,-351,520,-759,-452,-44
335,-822,532,414,-95,-769
-903,-142,780,265,-399,-31
751,782,528,648,-260,466
45,491,-448,272,67,966
226,-321,632,-814,570,227
-158,655,-909,643,134,-987
-12,-246,-798,-480,204,227
484,-411,498,-397,-925,797
967,379,74,-585,109,-781
159,-791,-238,691,-945,301
891,529,-252,182,-505,353
-955,151,325,466,276,-385
142,-308,507,-922,-12,-872
838,-903,457,647,-496,-229
196,298,-44,951,317,-997
930,-656,795,490,307,-27
656,-131,-853,-512,-501,-921
-287,339,-965,-725,-916,-347
8,878,333,442,299,-208
-723,-530,-11,789,441,295
544,808,764,-452,445,-483
-277,-243,-97,352,848,588
-371,384,422,101,561,584
210,336,-645,-787,-553,-661
148,-164,-765,-465,-802,-152
-47,538,204,-488,120,-997
-175,-170,186,50,-351,-579
-776,-679,-957,140,-764,34
467,-523,990,24,482,-673
-483,713,337,-408,-703,-888
-448,932,-751,867,548,-431
-589,953,322,-531,-963,73
400,-186,755,530,437,-179
-910,-437,-963,-236,-231,-468
-533,1,-55,-257,446,-208
275,-979,132,-195,-405,829
-198,-420,696,-208,-272,-726
-903,-736,-389,800,-328,54
-951,-767,638,-454,-573,-954
301,-345,-368,-671,-836,153
-307,526,-553,-514,36,280
-695,197,-837,-180,587,-237
930,934,-691,962,546,-823
708,421,116,-212,767,947
130,268,176,-72,-534,-350
740,-331,-466,367,-767,906
753,-418,-316,-853,-616,-149
502,-309,-643,581,453,173
967,-750,-756,-757,-332,-239
571,-182,741,418,14,-302
308,924,912,694,510,29
-512,90,-950,585,312,-71
421,5,216,694,904,815
816,-86,674,565,-579,-274
262,-985,231,179,605,-229
537,862,-846,421,191,54
851,-706,-826,815,171,949
905,-601,-187,-894,663,955
-958,-520,677,151,268,749
-536,-204,-128,627,81,680
-44,684,-610,-350,-153,-619
917,406,-276,-545,658,-108
866,-767,485,470,310,316
443,301,705,-995,814,-36
581,204,670,-968,411,763
135,59,330,84,359,679
-951,-984,715,598,838,-81
-744,154,259,888,-986,143
-109,239,-989,977,922,-427
496,-795,614,520,336,433
-368,-305,-145,-159,-287,-831
576,-633,-389,97,-710,637
-237,-442,-244,900,730,-543
-513,-970,-78,318,120,-825
665,-787,-456,209,-949,334
986,-933,-371,-478,511,-905
-643,-90,414,233,550,729
833,662,464,-667,293,-233
347,-788,769,-61,-983,36
-509,931,-387,437,944,500
101,-238,-747,-509,405,692
938,-774,907,946,-284,-616
57,110,-736,415,926,467
996,608,-669,456,-786,-447
-733,117,-406,824,890,515
-440,-751,-905,616,437,783
-405,-942,253,-817,135,-675
599,923,-359,62,302,-954
-690,-434,-755,674,-650,-564
-662,-439,-111,921,-593,-105
967,-327,46,404,-424,-762
-672,-714,-970,-16,-774,-836
508,-201,502,980,561,-102
-524,-706,-800,329,251,826
-345,-303,-365,-620,-961,848
857,-389,-193,-443,628,567
-661,-882,-819,367,-763,1001
-276,399,528,-272,-346,531
446,-798,-789,-409,-604,520
-96,-280,351,-588,583,-871
711,216,968,-370,-75,-100
375,-785,819,742,-111,376
-792,544,-379,965,540,-357
642,403,640,-524,517,-238
-573,-57,374,110,409,233
-469,624,-764,683,-525,839
-916,395,-307,866,406,722
779,-537,978,252,-446,99
-952,-839,-848,-916,880,859
600,-933,-549,-829,-978,-136
-425,-918,-536,847,-927,7
395,760,418,512,200,-293
-417,-955,-986,280,-850,-151
-922,-532,-489,1001,-887,592
759,-963,447,453,-657,-519
-697,-675,-443,467,-513,427
-57,-627,476,-940,339,-835
576,-670,122,381,535,596
636,897,314,731,-315,-705
223,-28,-63,658,697,438
707,165,-791,-212,-132,-553
143,13,-893,-406,885,-719
393,241,-965,221,-358,306
-756,-98,322,233,-10,-977
17,689,142,-620,501,43
-411,-317,-451,56,189,-585
-379,-638,-63,-495,133,-283
886,161,229,964,-339,850
-578,-954,374,938,690,143
637,451,-79,-344,82,-666
-613,912,-472,931,-719,-860
811,114,-913,887,338,964
130,-646,63,-660,121,-232
665,499,510,-856,783,801
257,955,-247,-182,-367,-79
826,-42,961,-576,493,715
-415,-437,-2,663,-526,908
-546,-323,550,44,202,248
480,787,649,-999,-66,405
-177,-713,-410,-579,863,-770
-979,-552,218,-457,-443,589
-735,-228,-246,526,66,220
-182,9,726,-19,931,682
-883,445,-785,-147,-971,-699
-379,-349,-926,146,110,371
883,84,-950,-626,-281,-349
340,305,-686,-815,-343,-113
-745,776,798,711,-554,-815
735,-139,486,641,-418,-112
730,583,-218,-608,-856,-2
369,244,668,-428,-474,18
-380,351,-408,96,-276,726
561,-408,-203,585,-408,813
688,-195,-778,-790,-151,2
-373,-311,2,-502,383,-112
-801,641,134,-811,-986,-844
-542,-320,-632,-726,194,534
469,881,109,706,919,64
180,113,-521,-935,174,496
321,-822,959,-277,-945,685
430,274,150,-775,-368,957
-508,-55,43,-396,983,919
59,-683,-59,308,976,-793
408,-77,595,247,450,-75
430,874,451,335,-114,511
-672,-804,626,544,230,-437
469,515,-780,435,-347,118
-155,-561,860,-908,965,-696
-195,-961,-591,540,12,36
-778,-578,215,754,795,201
316,829,-105,374,-689,-574
603,521,-811,-591,197,169
-510,744,-244,-967,859,100
97,288,700,199,255,-479
-225,-417,-478,45,-550,428
-482,686,462,223,-19,44
512,-133,-515,389,-951,217
225,263,-847,-160,538,352
-503,27,-323,-978,130,-17
-103,640,-668,339,-687,-617
-788,-123,-673,43,520,108
-62,-338,-632,399,-579,-607
-938,216,-555,-63,-948,6
599,33,-749,224,-471,517
56,620,415,-107,560,312
-591,-272,170,953,-324,-201
289,292,318,-817,838,-387
-60,790,638,267,176,-554
689,-461,916,-875,-181,699
837,-662,226,-327,999,579
30,-384,-910,934,-834,-622
926,277,564,-506,452,79
81,166,-711,572,-876,-623
881,-463,-190,892,727,692
-34,67,-145,-859,267,531
450,-362,459,60,-964,436
64,-696,-18,136,662,-155
362,868,38,296,-519,661
-154,-45,447,955,98,914
-278,-285,700,-312,-596,405
-877,-258,185,38,-774,864
-562,630,939,166,-825,554
-650,-795,-224,-638,186,-392
-296,-301,642,959,-460,-863
412,-753,-24,428,432,395
-253,-181,-320,802,778,196
-48,230,582,637,-193,176
764,589,-938,-340,752,284
-249,-44,943,-496,-994,-235
-546,975,-829,-37,686,-653
-72,-914,-254,160,-107,-164
10,187,481,-487,616,-804
816,-797,-535,361,597,831
369,-343,284,-145,-483,-136
-767,244,734,416,7,843
299,460,975,511,382,-682
985,436,-571,-730,-511,-343
41,-736,-205,435,950,-161
915,927,197,683,546,-43
-488,-934,-103,-735,-885,-799
331,-773,-811,-427,270,666
-383,630,516,-15,-859,974
594,809,-489,-212,-306,-630
967,636,-612,661,459,715
240,-952,401,-994,110,-764
427,450,56,-856,-365,-342
-900,-993,580,108,-130,153
-178,-82,-202,862,-223,-229
-910,-80,686,-344,678,-116
995,385,-531,24,-41,112
-929,-56,211,-548,-236,286
-38,73,-424,-963,55,-16
-409,-381,-673,754,407,-112
277,69,-140,568,-193,-740
740,-191,-562,-499,962,874
-283,156,486,325,30,588
-776,16,437,688,-709,-419
189,-60,-833,-921,-742,773
-717,459,-165,-770,325,776
-284,681,292,-564,-457,850
581,-580,-205,458,-740,130
549,-527,782,-231,33,971
540,-808,704,998,-316,-629
703,406,491,-418,562,-513
390,292,-77,-126,929,567
356,260,892,-686,-189,781
-149,162,705,969,184,868
592,320,938,754,68,-352
663,872,693,-126,-917,-126
880,720,-386,699,179,-881
-984,-178,571,-489,573,302
-446,359,636,541,373,313
859,858,-857,657,-196,-527
-911,-19,-988,-832,226,-409
407,-120,248,920,-774,-304
925,513,-994,30,296,-31
450,-991,-539,-90,562,9
308,-758,-417,-532,632,932
74,43,-360,-37,298,344
496,-620,843,642,-671,-607
893,-40,91,-964,379,82
-854,451,332,239,376,890
867,755,300,-388,801,-581
-330,127,-690,38,-885,842
247,-282,-647,-950,623,-820
266,-337,46,963,-373,-584
-258,-214,373,-888,-735,-758
394,-251,918,-498,955,89
-208,230,-39,-771,538,-533
309,800,-296,237,-463,380
-854,-826,179,-913,-215,-591
-711,-425,399,-675,-491,-159
-982,-32,979,30,317,-227
-544,865,-58,-160,-625,-700
-848,-739,72,-32,-895,908
-59,666,-703,631,-713,986
801,593,-976,-976,-386,527
-463,-913,-884,972,141,-642
-604,500,-163,-638,-167,-50
-613,882,552,-166,804,588
314,-92,-476,-128,596,77
-917,521,554,400,397,135
673,295,862,344,752,-96
797,-507,791,882,486,441
501,255,191,-882,-695,-18
-753,-50,746,245,728,807
-667,398,-942,957,623,-599
-91,-77,832,492,388,-769
836,-782,-512,380,918,-60
-555,-274,-165,-33,424,-461
-526,-64,-317,-438,0,-522
-484,337,-7,952,879,844
19,-690,923,585,543,945
817,-518,119,-779,-834,297
597,-618,-380,480,-792,-400
-770,-343,-554,-196,85,-897
996,-134,-635,781,636,-59
-50,-917,88,251,-987,534
-255,802,-705,-379,-914,-663
-272,708,-204,-1,761,960
-103,201,220,-663,-431,-720
59,307,-244,-759,-879,-555
-173,647,108,970,-270,623
763,-581,808,-355,167,-988
-147,517,253,352,542,551
-763,26,-979,-347,-589,288
-651,-899,799,462,18,18
-255,302,-440,750,976,284
225,380,495,-720,398,235
-854,-961,50,-3,-585,112
67,-755,-194,-513,93,-45
617,-221,563,635,138,535
664,345,-177,402,830,358
235,759,-784,537,841,-565
884,446,-99,865,-922,842
-340,-435,181,-519,714,-465
-696,962,-644,-810,443,170
569,872,-634,518,-58,78
-884,-36,-367,-738,-853,-233
635,-937,-181,557,-624,915
-358,282,479,-720,573,36
-336,724,-356,430,969,307
199,-30,-316,-952,-5,65
750,307,-50,-491,-724,286
236,-874,-428,-753,-542,58
867,-547,-149,-285,-597,785
89,-647,168,86,-922,944
950,612,-851,838,-922,920
360,-87,694,521,-668,-909
-306,219,-121,-397,309,-535
-330,674,786,961,-399,-657
552,-973,746,640,-218,-574
-787,779,-544,586,147,-158
498,-594,450,-982,-680,450
154,-776,-255,316,-371,948
-295,-766,570,-914,879,628
-101,891,-469,834,134,-319
728,463,-820,-841,-197,-261
-947,972,-848,-410,773,-17
566,-134,-93,-727,-125,-538
-141,-897,-588,462,-538,572
-501,-540,-706,451,-779,211
158,699,-50,349,-719,-958
-933,679,66,984,-699,-498
-935,31,-866,475,419,-898
-225,962,-721,-486,-954,364
-421,-976,170,-503,-438,-80
-482,-436,642,296,-431,-788
10,-721,-492,590,216,189
-551,-466,-323,508,-597,-804
784,-562,-866,437,302,-386
736,931,-266,-467,-978,-116
-377,522,-960,-560,770,833
3,60,-364,458,280,99
-127,148,448,440,-89,-382
621,-184,103,498,-879,-505
567,-979,721,162,214,44
-285,166,289,-944,178,730
-707,-157,-850,-884,150,543
-548,569,238,582,-702,-964
834,-796,-396,645,-186,-760
-987,-143,-805,-849,-848,-566
447,-162,653,-127,-332,-310
-839,361,-696,905,770,-590
-8,-82,-830,-158,777,516
-899,-206,381,-222,-187,133
207,667,826,-561,-598,755
743,-98,-720,-634,-592,49
53,-205,284,-516,-402,868
467,-53,109,720,-144,-311
579,-871,-535,106,-14,458
-336,391,456,648,-282,-66
1,-747,174,562,246,-598
407,158,-848,575,421,-280
675,-349,-965,-401,685,-458
-205,-617,-298,-186,-49,946
-474,-871,533,-22,-153,412
-588,-139,532,-797,466,-819
-710,888,-202,403,-37,-917
832,763,-472,74,264,627
627,-315,-341,-617,970,-498
753,-58,912,-318,373,851
-116,-539,725,-499,-652,412
580,-446,-813,494,-380,721
745,75,-907,470,-999,-159
206,-967,393,-649,-224,-928
-217,321,631,493,136,183
-188,-218,971,111,-561,184
461,-635,-834,666,-864,652
549,606,84,-79,-420,419
286,995,-294,-271,-202,366
-816,189,-473,-490,59,515
-631,423,386,29,864,-862
-90,-590,615,673,-923,-378
222,183,-798,966,550,-321
769,-877,-128,-550,521,976
207,-688,314,29,88,69
-387,609,303,159,280,798
-244,1,883,63,43,285
-604,578,227,-21,-724,116
322,-244,717,-516,216,766
34,-169,-303,745,966,-27
958,-561,98,372,161,984
603,224,638,161,-992,487
-897,-534,585,376,-936,442
827,420,-498,534,-911,-412
973,-460,701,89,202,110
-110,-851,112,765,-101,347
131,-177,446,-290,-355,-562
-699,-16,-6,727,-956,534
643,-72,1001,-628,-280,803
-946,-926,110,134,917,949
22,425,219,-675,823,-396
-929,-710,783,363,-705,573
387,888,80,-675,-726,141
-440,224,-973,588,665,-365
618,-569,-761,627,-548,181
160,425,531,125,766,-592
-394,-809,957,-461,870,709
340,-910,-406,898,789,145
-349,-966,-461,479,257,763
-368,-157,469,-520,-836,-150
508,-683,-165,59,-234,923
798,922,104,357,-567,-185
617,442,303,-190,133,204
-83,4,-616,-737,-452,883
107,971,718,-250,-801,127
482,-344,891,-513,-49,-137
749,-632,-205,567,334,812
-800,778,-199,758,971,-831
-35,551,-861,188,461,325
-436,-218,115,593,262,951
435,584,-245,652,999,-326
-108,832,-504,922,313,309
111,-582,272,-126,-671,-291
-324,-787,-483,625,143,-659
-976,-936,-99,92,-969,-85
613,164,-701,660,545,236
-687,-154,-874,567,483,-929
232,-983,221,-467,-356,-699
227,856,697,-754,-45,-398
-752,599,401,426,281,341
-168,-738,554,278,224,458
771,-73,298,418,244,911
-420,943,-524,798,-370,859
176,578,342,-608,391,-560
948,206,359,640,-308,-3
105,-598,-255,-433,-684,-540
175,-383,-996,612,817,31
275,-175,-617,-487,736,-907
-521,87,541,-820,640,794
-518,615,689,902,-837,-439
801,445,549,-128,-611,709
-815,-236,991,-555,659,-452
-248,-269,-687,-407,-948,871
210,4,-971,-700,-480,-410
-913,-34,808,527,-102,-949
-171,-68,45,336,-419,395
-371,119,-199,791,-548,726
-650,293,-741,627,-98,-185
430,358,-9,-866,372,176
453,-446,97,-539,537,152
427,905,409,-161,682,-849
-561,-50,218,770,708,40
-610,-951,122,216,105,27
904,289,-499,-964,-862,842
-764,705,789,653,-796,29
464,7,-985,-531,544,942
969,572,-711,-909,-895,-178
-476,258,903,-428,-215,-363
-213,-569,-864,596,950,-592
438,-72,-683,-497,-370,984
-253,685,-331,409,988,788
-750,490,250,-826,-865,682
-673,979,-96,116,538,-814
-974,-209,-392,-675,490,-802
-355,-191,509,-240,-897,-711
-546,-689,-325,498,-281,449
-623,-42,349,-955,345,-523
274,-539,288,-183,497,68
-169,982,193,306,683,937
972,-810,928,702,279,472
904,611,-703,477,-630,336
267,841,-197,-519,665,-370
423,921,-894,185,227,234
-862,-145,707,-764,-880,385
-596,901,-279,-94,-886,28
692,-270,-508,-948,617,-435
-271,522,129,-953,738,845
-244,390,-149,83,725,62
94,226,-63,-566,342,830
423,-118,264,-466,-241,35
28,-191,-930,714,808,-681
12,46,-821,686,41,-184
-322,-413,1,-142,529,609
362,670,-282,418,919,959
-234,23,-243,-245,-775,-678
311,525,-657,-398,-852,-810
-410,324,321,-469,951,667
540,802,-576,277,-306,-45
-645,780,-429,-639,-222,-358
97,-309,779,770,762,684
957,-886,-331,-130,-418,-231
-866,-589,-597,49,111,-402
86,811,-468,-659,-94,-398
156,-290,-485,632,-438,656
-691,-112,-790,-683,-782,286
788,-513,-691,-2,29,101
752,-452,681,635,-85,26
-894,-775,661,843,667,69
735,-112,-999,-402,428,660
786,561,-106,-524,384,-205
-810,-741,-670,-892,-77,304
386,201,-50,501,977,419
74,926,-280,332,648,844
-886,-638,-930,136,923,-553
-210,-771,411,-569,-11,-183
517,486,842,-235,-522,-889
-470,521,822,476,403,-514
-543,-279,-921,-108,-299,-36
649,860,895,27,260,-148
45,-950,-929,-37,471,-997
-68,690,345,-148,304,-640
583,-241,813,303,20,203
-284,-816,43,906,821,516
271,503,172,518,990,-827
-192,138,-382,-648,-332,-667
953,-665,892,623,15,-591
-190,205,105,-763,759,-17
119,-57,484,1,223,-560
709,-613,-861,668,-17,-115
602,-744,-130,-645,980,10
-770,983,119,454,354,396
-173,-210,144,402,-452,220
819,600,-737,-161,74,-568
-975,428,293,-115,-755,783
-183,867,-56,-462,901,-324
896,-258,-445,667,-237,-148
245,-394,995,949,66,118
809,895,278,-949,353,-152
-222,635,227,631,950,300
-483,102,-426,599,-797,81
-537,-781,886,-371,868,-19
-147,598,501,600,-888,-521
-680,-670,453,196,-802,96
-119,-204,-21,-641,327,-114
-974,248,928,69,182,-614
545,387,-890,276,-882,-229
484,800,423,-83,466,-196
234,-111,-646,766,-102,-372
118,-733,-122,-721,497,670
-354,762,-704,365,-596,-861
-580,795,526,922,215,-973
974,13,571,-144,762,127
-965,256,98,324,82,-26
311,446,930,-782,18,-153
-981,145,-26,-283,558,-14
-607,-869,428,570,-56,-141
141,-131,783,-197,-520,673
-520,668,-943,478,375,422
660,687,-256,242,935,558
855,539,273,-180,-417,-750
561,-404,-587,-343,84,-800
-652,-267,-254,292,42,392
527,-100,-281,-264,960,-935
-53,-387,-903,-766,-719,873
-463,-100,137,-447,-156,921
-635,-742,569,322,464,947
66,-559,883,-847,-45,422
-380,418,-940,662,248,737
-915,-37,103,-15,846,800
308,498,-313,-177,-995,751
591,-476,-434,429,691,-913
264,-669,-797,-375,-684,-538
-117,-499,-433,-728,-694,-685
386,839,-44,0,-271,378
-696,-881,-556,-737,-906,-525
570,-373,506,198,-746,-73
-348,56,-552,-884,706,948
518,493,-948,590,629,-908
-314,-957,795,18,-905,-905
-712,-267,-205,80,-56,-56
-553,-870,-891,228,498,-255
-659,168,459,500,114,-425
322,33,-522,-890,-272,-563
-242,-404,379,498,823,370
-458,970,867,76,-76,-313
-979,883,-224,-624,-749,148
373,-848,206,534,-599,-138
-363,45,-610,941,416,126
644,67,-681,-158,-376,173
926,-337,664,408,-595,362
-13,-921,-850,-844,441,-992
-680,648,-648,746,792,-165
-368,881,-530,876,-774,-665
940,-879,424,-73,753,-78
-651,-517,151,461,-747,407
-797,271,73,497,31,-399
-758,-116,579,822,-969,414
600,-587,-100,124,169,-529
-623,-64,-622,-496,-855,282
-559,787,-527,540,-331,979
-907,-44,-636,-520,755,-453
984,-421,-867,299,630,849
846,202,823,145,-366,152
836,69,441,-452,-731,-827
-227,-66,797,-243,689,-138
780,258,-398,570,189,115
-244,-502,-526,934,-597,28
-370,10,470,888,-919,-920
763,918,965,-425,582,200
-449,536,-235,287,646,420
-634,253,-324,221,726,385
-748,702,-458,-333,543,677
-644,454,878,844,-555,-746
-749,-375,-82,-895,-209,767
555,-527,-974,244,-197,574
-569,432,-12,882,-963,-32
441,-177,230,-353,-231,-609
-847,582,695,-803,435,-891
559,-833,-325,-502,678,-458
889,915,-759,-356,-108,656
-168,173,730,-95,674,476
40,-422,847,223,-788,337
969,-634,354,674,687,-426
-197,25,901,722,868,623
-725,-979,-626,-191,-841,669
-639,-521,-950,-204,-189,-290
470,649,623,-161,352,771
462,-716,-998,242,448,-463
49,716,619,346,-748,889
823,-861,340,-997,433,-336
-979,-609,-619,782,-960,-374
961,577,558,-370,-332,357
-843,-823,634,-764,-414,-93
447,205,-586,676,822,-929
-907,785,-223,-502,-218,353
626,234,-418,-160,626,-245
-109,420,-950,-518,634,303
-87,112,-433,251,982,897
-675,-848,-629,-216,-749,-893
382,-307,1001,-318,-643,357
896,-36,-449,960,648,-549
28,88,644,-263,-77,-42
17,494,353,706,-868,-38
-862,488,-628,-267,319,-817
-834,897,-334,924,-441,-415
-22,951,286,930,-642,-518
485,-794,758,411,383,395
-196,200,564,895,541,-504
-186,-290,-628,201,-660,-227
-991,97,-229,990,-222,259
126,101,-231,-709,512,-350
-688,-504,-694,-542,-517,637
-837,680,131,616,354,59
-761,30,-624,517,879,502
724,-20,-271,-236,946,-324
23,-433,580,294,641,-836
-302,867,-399,-818,304,-404
-855,903,-669,577,740,99
415,937,-871,-423,-692,466
134,754,-887,631,-881,-922
180,-596,-541,-282,8,106
172,-832,983,464,4,-405
558,-595,-665,514,-886,564
-420,8,-474,-717,892,610
-718,229,695,296,-562,-531
788,-34,-809,433,-389,960
-140,61,10,-674,-130,-532
-471,-907,649,-429,-52,583
761,-395,-932,-108,857,512
590,-926,535,173,-74,503
650,843,502,-481,353,679
-598,-496,211,-207,875,777
935,306,-639,886,57,116
973,888,399,-982,-498,629
12,27,82,475,277,637
194,89,897,-873,435,-650
-695,-209,-459,-413,527,798
-926,-675,528,-542,409,-272
-460,848,-964,-794,-873,299
-825,895,664,-359,359,-412
381,-876,804,-467,-819,-1000
496,410,67,-729,-554,-8
-573,737,-125,-701,-303,-200
-871,-197,-175,49,723,210
-77,-612,131,873,732,-483
-567,-149,-712,-363,838,-413
560,-550,69,-258,980,-338
-920,978,-881,448,185,-470
322,366,-170,-789,-634,-885
369,-17,-184,210,148,-136
-90,268,-464,-478,640,-55
258,857,161,925,-524,548
721,-825,708,-806,710,-198
171,623,-767,-816,65,-527
427,267,171,349,60,830
-752,-655,-242,-270,287,-636
325,510,-81,680,257,-614
-417,156,-428,-685,-680,-140
25,-600,58,-259,729,-988
255,812,-563,-191,-24,874
229,606,-565,55,116,603
-690,902,-762,240,-689,677
-484,326,648,151,629,310
-545,-757,-753,580,-84,400
-268,-724,-243,-948,-49,-377
-242,319,609,-643,-996,825
-18,465,831,653,589,-983
338,-236,-370,-150,491,-135
-895,260,-346,616,-796,-204
84,-927,530,791,400,-159
-64,997,-138,28,722,-982
-643,850,-826,225,13,633
366,-359,283,177,-755,386
-336,124,896,243,-403,686
436,-795,-54,-792,105,-107
-646,606,-248,-708,505,393
-48,312,257,-745,-746,-211
-442,-722,-232,-110,-406,-238
173,-568,-813,-820,-174,-416
-663,253,-903,12,-688,764
929,-220,-774,99,518,-698
-515,591,265,89,-277,263
193,574,385,-812,-630,720
-714,-25,430,-541,280,-811
357,582,-508,207,-48,-292
136,-46,338,460,525,691
929,-723,86,112,-300,802
980,749,38,168,494,471
739,145,588,-902,289,-157
207,282,283,577,850,-220
890,-97,-861,-303,486,-491
77,110,83,871,-616,-176
-640,814,327,-494,318,-244
195,-598,-775,-774,-101,375
-468,843,-296,235,-389,892
430,459,659,466,924,727
-476,54,-990,945,839,42
-246,779,565,-777,519,693
602,227,719,343,492,394
463,-617,530,-970,212,-52
202,245,-395,793,-276,-79
346,493,825,261,-357,979
486,277,-838,-399,477,829
-206,-987,-53,893,437,639
65,23,-684,-571,332,-698
1000,-818,-751,569,-810,-655
-742,94,-320,-706,-703,-185
-796,541,33,215,579,266
-845,-18,122,637,938,775
62,472,124,93,257,116
272,-782,-738,34,-73,-131
423,555,819,32,576,-135
-957,-710,588,-246,439,121
-462,68,601,-19,593,120
-950,128,844,41,-419,-734
700,-959,-678,719,575,-520
682,-976,-913,138,-164,-615
148,-410,31,264,-480,723
899,-41,630,938,198,-886
931,953,-713,326,205,-945
-390,35,834,629,334,-480
-538,371,357,-593,50,520
-908,834,-704,524,-686,-816
-273,435,-438,-509,-100,347
54,-332,79,129,-249,-662
-879,994,-530,-447,-45,369
605,-233,267,164,84,-463
613,750,-977,1000,-768,791
71,388,-290,333,-345,863
-207,-908,-891,482,-157,436
682,-391,-960,-574,-447,-589
-590,-236,-289,919,132,-464
713,562,-138,471,-382,910
-772,-443,817,706,853,537
400,117,-946,-935,733,453
-32,642,305,299,-785,896
-568,58,725,-845,754,939
-211,871,-839,-828,-929,79
-782,-140,483,242,-707,863
947,567,80,-97,-432,471
-334,617,588,782,-917,575
764,992,843,413,293,-533
335,61,492,-27,134,635
7,-890,-623,-202,-52,-74
-301,-147,286,760,252,-948
662,123,-133,55,503,26
-607,615,240,694,834,-344
-606,-493,863,-106,583,-706
424,896,-738,-622,983,916
-88,-743,-805,849,-10,548
-911,-18,15,11,-923,-502
-213,967,926,84,-473,686
-999,221,214,-796,318,-489
-359,490,-257,-638,539,917
7,183,-404,-796,74,100
583,-934,-738,-163,150,803
-800,4,187,-444,367,950
462,-61,726,-281,-843,-547
562,845,756,-207,851,-901
-714,-869,101,522,-907,156
-116,-595,-687,-702,38,-362
-501,-470,820,157,169,-594
-667,565,7,801,418,-924
808,142,883,772,-859,-312
169,-658,-326,-351,-529,554
637,44,791,-123,10,-871
168,-370,259,612,282,812
-185,-869,650,-813,-788,-421
211,415,-882,-298,-551,82
667,179,-337,-842,-87,991
-28,798,414,412,1001,-73
557,268,942,582,-473,-327
-993,764,634,798,-244,-620
111,121,133,764,246,973
-14,-167,492,-427,722,-193
-901,432,-263,863,979,692
97,632,536,-874,269,-373
-387,-609,368,-419,-859,-860
534,49,-385,-46,670,-202
708,119,188,625,-726,35
285,318,-226,477,-305,750
-649,-988,354,807,931,-731
-656,-891,177,-680,468,-134
996,-255,-102,298,-653,-962
-993,-934,-17,-5,635,-295
365,-614,591,991,349,499
-154,30,-905,-246,413,-315
948,-590,-753,-435,987,853
-822,880,-813,-605,-559,38
-221,-85,-366,233,-176,-784
508,218,470,773,-528,-674
912,-514,73,-7,69,-559
124,-896,-709,284,-647,285
471,10,-453,-939,-326,-192
-605,833,315,484,-271,-77
-980,805,-255,-913,-553,307
912,449,-839,-164,349,-839
571,-727,-959,-170,498,274
340,264,-22,524,-438,-657
-957,-722,978,551,492,-689
61,-372,69,264,543,-224
-554,283,-467,-185,509,-54
167,686,997,210,-983,-353
599,819,801,-144,861,-400
635,576,-252,972,879,-377
893,216,592,-65,-545,329
-489,630,-870,-664,883,227
405,-910,-715,235,-119,633
-603,892,72,549,587,-840
-10,-34,156,529,-625,529
146,-753,-955,231,-563,-25
-886,-63,-601,-602,437,-281
-264,241,-290,194,832,905
-674,342,-857,837,455,971
819,450,-681,14,-577,806
965,-377,70,236,775,400
956,-469,966,-212,-870,-475
458,-171,44,244,197,896
779,200,-99,844,-283,250
550,856,-784,-311,196,-817
360,201,-493,-438,272,274
-224,789,884,136,-282,-716
-499,792,250,646,-491,182
468,635,472,-276,204,150
-714,559,-953,-384,909,348
867,-323,494,988,768,64
355,528,594,760,-262,257
-380,-463,620,-280,28,931
-772,760,-806,-701,751,-150
-28,-462,-478,-514,-80,550
856,-854,619,-594,533,-702
82,621,-373,276,-49,-556
-760,837,-383,-762,283,-222
498,471,664,566,484,-755
-421,789,388,-908,-597,673
-402,328,-883,164,-947,741
-610,115,564,-13,786,-761
536,849,-79,-795,-297,-586
173,404,794,-122,-596,837
-191,144,948,721,770,989
-756,-155,-160,950,801,813
906,945,285,-949,-851,990
-210,-701,-729,394,-644,320
-673,-538,347,-811,471,224
17,-931,518,-822,-119,121
944,8,-192,784,-697,496
82,-564,630,-909,794,612
784,-841,661,236,-506,-566
-508,696,13,-868,97,-836
-436,-277,142,-134,491,932
-860,529,-776,869,-873,313
96,-165,762,177,618,-207
-1,584,-171,399,891,798
-255,437,-211,-865,884,-447
84,-665,-478,413,-278,-675
-528,169,891,-623,992,-985
-886,-45,686,-285,-356,710
-834,-294,51,274,-8,-566
439,-848,-242,-511,165,-719
-555,-572,-665,-497,622,34
-834,-840,-304,819,-930,818
